dep_id,emp_first_name,hire_date,dep_name,emp_last_name,salary,emp_id
102,Persis,07/01/12,null,Fleming,$112558.93,937
102,Freda,07/05/08,null,Dodridge,$157437.41,34
102,Laina,08/07/05,null,Oppie,$131744.13,891
102,Adan,06/15/2004,null,Iacovazzi,$132759.01,976
102,Corrinne,01/07/13,null,Charlesworth,$86856.12,182
102,Gail,12/28/2013,null,Stelli,$114309.05,993
102,Lura,07/03/03,null,Huntley,$121374.18,206
102,Arvie,06/10/00,null,Cogar,$154450.01,476
102,Meryl,07/06/17,null,Rillstone,$106921.76,531
102,Seline,10/11/06,null,Highton,$141931.82,845
102,Charley,08/13/2017,null,Dunnan,$127543.54,58
102,Tailor,06/17/2000,null,Moreland,$77777.35,847
102,Reamonn,01/18/2003,null,Pegden,$150726.95,445
102,Lanna,10/16/2012,null,Roberti,$78510.07,635
102,Julia,08/30/2006,null,McCorkell,$95769.57,78
102,Horace,08/01/12,null,Christoffels,$132277.21,680
102,Bonnie,04/09/09,null,Gopsill,$149956.39,393
102,Brewster,01/07/02,null,Attwood,$127444.02,538
103,Palmer,03/12/14,null,Bettington,$158269.57,91
103,Daune,06/17/2018,null,Viant,$129124.04,835
103,Rayshell,06/17/2005,null,Tuckey,$109649.93,952
103,Jake,09/04/15,null,Dowty,$108023.28,118
103,Bethanne,04/08/09,null,Suller,$84924.48,262
103,Ruthy,01/19/2009,null,,$106920.16,474
103,Julissa,03/22/2016,null,Ferson,$100116.61,84
103,Gerri,02/18/2010,null,Halburton,$76492.09,823
103,Evyn,10/20/2017,null,,$149193.77,773
103,Alana,03/25/2021,null,Tomei,$136872.38,2
103,Rourke,01/04/04,null,Moorfield,$137407.26,128
103,Lanette,12/04/18,null,Urquhart,$106793.18,306
103,Bartholomew,01/22/2014,null,,$145683.04,496
103,Sigismondo,02/23/2010,null,Copnar,$80440.91,111
103,Cicely,10/01/15,null,Knobell,$136476.03,550
103,Max,03/28/2013,null,Bartosiak,$74731.42,156
103,Rodger,01/06/17,null,O'Kieran,$126734.85,376
103,Billy,05/15/2000,null,Wilprecht,$123395.31,990
103,Orelie,03/01/01,null,Studdard,$102898.86,408
103,Cathrine,04/30/2007,null,Gillbard,$76098.12,685
103,Jenifer,06/28/2013,null,,$99182.08,654
103,Regan,02/15/2019,null,Gronow,$159200.48,877
103,Sapphire,05/17/2008,null,Leivesley,$88348.28,819
103,Allix,09/02/17,null,Blackbrough,$79243.64,211
103,Jasmine,11/30/2003,null,MacGovern,$99277.30,817
103,Dela,05/11/06,null,Lambis,$148507.02,752
103,Carola,11/07/06,null,Kiffin,$134822.31,397
103,Ulises,04/11/15,null,Pavlenko,$117261.77,566
103,Izaak,02/15/2019,null,,$96118.60,865
103,Claudius,04/03/06,null,Ivankov,$74798.26,789
103,Tristam,03/31/2013,null,Swire,$73353.89,842
103,Kaycee,06/18/2009,null,Arntzen,$140965.98,185
103,Arleta,12/22/2019,null,Windybank,$124276.37,593
103,Tabb,06/16/2001,null,Shafe,$141710.61,158
103,Kristofor,06/30/2000,null,Fripp,$144664.84,337
103,Craggy,04/03/19,null,,$120182.14,217
103,Ofelia,01/06/09,null,,$81392.30,241
103,Nadean,02/03/03,null,Lufkin,$134054.82,723
103,Barnie,12/02/16,null,Camelli,$157766.29,856
103,Ron,01/01/14,null,Wookey,$139537.87,275
103,Kristel,11/15/2000,null,Ratt,$97836.57,30
103,Trefor,02/20/2010,null,Gillooly,$143079.11,986
103,Axe,03/03/03,null,Stubbins,$128395.29,602
103,Elia,08/03/05,null,,$145220.77,486
103,Ardine,03/19/2000,null,Dolden,$151585.34,6
103,Mommy,06/26/2006,null,Manass,$105081.37,755
103,Robert,06/21/2020,null,Monnelly,$155610.96,617
103,Lezlie,05/03/03,null,Nappin,$131199.50,813
103,Cyrille,10/11/19,null,,$93812.15,461
103,Anselm,09/14/2017,null,Caccavari,$158482.65,544
103,Lek,05/14/2002,null,Pullinger,$128006.93,44
103,Sheeree,01/27/2005,null,Jarrad,$71239.80,562
103,Cherianne,06/02/19,null,Couche,$146433.28,587
103,Vin,04/17/2002,null,Garritley,$118328.41,59
103,Creighton,02/02/13,null,McKevin,$118058.70,386
103,Katleen,01/29/2007,null,Rolph,$79223.26,849
103,Henka,07/27/2020,null,Patkin,$113732.77,504
103,Alison,09/20/2017,null,Joder,$113465.65,734
103,Gratia,05/18/2011,null,Lynch,$129507.28,86
103,Cristionna,05/16/2018,null,,$95796.73,678
103,Marylou,09/20/2005,null,,$157555.79,758
103,Cicily,04/09/21,null,Pendleton,$131787.99,139
103,Emanuele,04/09/06,null,Ropkins,$104627.15,727
103,Zaria,02/12/15,null,Vasyatkin,$85781.58,893
103,Bondie,09/10/16,null,Cleever,$78634.29,620
103,Neil,04/09/19,null,Jasper,$152385.50,743
103,Leo,04/13/2002,null,Zecchi,$75253.18,721
103,Brandice,12/07/13,null,Strongman,$153629.96,933
103,Whitney,10/19/2004,null,Attoc,$85196.58,25
103,Bordie,12/31/2020,null,Kleinzweig,$87734.88,129
103,Ulla,01/04/14,null,Matterson,$80686.18,42
103,Andee,02/26/2018,null,Gemlett,$90793.16,643
103,Meryl,05/28/2013,null,,$76369.65,542
103,Hadleigh,01/23/2000,null,Swales,$143141.27,887
103,Aubrette,09/16/2019,null,Cordon,$86454.29,607
103,Wash,06/05/06,null,,$151635.80,918
103,Lena,02/19/2013,null,Lyddon,$82630.70,460
103,Bernardina,10/31/2017,null,,$103757.53,713
103,Hayward,02/11/03,null,Pinkie,$142625.72,277
103,Alfie,05/18/2016,null,Ivannikov,$97728.64,13
103,Kennedy,08/27/2000,null,Pattesall,$146886.10,315
103,Leeann,05/09/11,null,Willoway,$107165.12,354
103,Vale,02/10/14,null,,$121957.49,557
103,Felicity,01/07/02,null,Le Leu,$128980.56,331
103,Devora,11/14/2017,null,Ferraro,$145644.27,994
103,Isacco,06/08/06,null,Wareham,$77807.95,235
103,Jenelle,07/11/09,null,Blazek,$149885.50,860
103,Hillie,04/18/2016,null,Golson,$95648.73,312
103,Luce,06/16/2014,null,Jeffs,$125588.97,931
103,Rici,02/08/02,null,Cashell,$70326.58,700
103,Ephraim,01/12/14,null,Bohan,$105850.61,553
103,Marlie,09/30/2019,null,Bickle,$90075.10,749
103,Gregoire,01/10/10,null,Heatlie,$88231.35,934
103,Sharity,09/11/09,null,Casseldine,$128533.87,200
103,Neysa,04/25/2003,null,Riba,$72767.31,204
103,Katti,12/10/00,null,Zapater,$103686.54,119
103,Scott,12/12/14,null,Le Sarr,$105050.74,889
103,Hagen,01/11/07,null,Nossent,$72526.20,64
103,Valli,06/05/17,null,Seabridge,$89679.58,807
103,Gualterio,05/06/19,null,Thebes,$72480.57,299
103,Toddy,07/28/2020,null,Bouzan,$100968.70,651
103,Tedra,04/07/17,null,MacAree,$121403.49,909
103,Hayes,02/21/2014,null,,$145967.57,23
103,Reeta,09/03/08,null,,$138394.74,471
103,Kiah,12/29/2006,null,,$111459.76,267
103,Ophelia,06/16/2015,null,Dowrey,$112697.04,695
103,Deanne,05/13/2020,null,Konzel,$152212.44,440
103,Cherilyn,08/22/2002,null,,$100821.78,447
103,Emmy,11/22/2009,null,,$159465.75,321
103,Darin,10/12/08,null,Norheny,$98642.27,691
103,Rubetta,06/24/2015,null,Gregoraci,$153916.09,852
103,Dorie,07/06/00,null,Blenkharn,$72159.40,949
103,Jessamyn,06/19/2002,null,Caudrey,$145258.99,656
103,Trude,07/23/2006,null,,$92927.19,39
103,Elfrida,02/17/2015,null,Alldis,$73991.72,353
103,Brewster,07/05/04,null,Gerrietz,$141018.05,72
103,Tammy,02/17/2019,null,Roblou,$73861.13,528
103,Domini,07/30/2002,null,Challicum,$156845.67,674
103,Wiatt,04/24/2019,null,Layman,$89205.59,477
103,Calhoun,04/24/2015,null,Greenhow,$99054.82,696
103,Fredericka,06/30/2006,null,Simonett,$153258.29,394
103,Roch,05/18/2009,null,Mc Andrew,$96834.96,793
103,Mireille,03/31/2013,null,Bosman,$124612.00,764
103,Cosmo,10/01/03,null,Barczewski,$89768.05,838
103,Jacquelyn,11/03/13,null,Taffe,$88334.14,92
103,Giraud,07/10/14,null,Prophet,$90046.95,512
103,Maude,02/25/2008,null,,$107617.46,797
103,Abeu,01/05/07,null,Welman,$99163.43,14
103,Casey,10/15/2016,null,O'Mahoney,$156993.47,27
103,Arliene,05/06/12,null,Daniele,$72830.27,653
103,Adey,05/26/2019,null,Farlow,$91104.44,432
103,Janella,02/13/2000,null,Lownsbrough,$103306.62,739
103,Rebe,05/14/2001,null,Jankin,$111215.25,261
103,Corette,08/03/15,null,Dearness,$100005.91,584
103,Kris,04/12/17,null,Stribling,$153842.37,103
103,Chelsy,05/17/2016,null,Cantopher,$118911.45,731
103,Mara,05/16/2005,null,,$140772.32,161
103,Kathe,12/03/01,null,,$147206.29,867
103,Fiorenze,04/08/00,null,Bailles,$151083.05,368
103,Spike,07/11/14,null,Gussie,$149744.79,523
103,Fina,11/29/2008,null,Tryhorn,$109688.83,153
103,Aggi,01/29/2015,null,Lamps,$78400.83,982
103,Sapphira,03/20/2021,null,Broggini,$94484.54,659
103,Lorine,03/07/19,null,Mattusov,$146590.76,679
103,Olivier,03/09/03,null,Brockherst,$137667.02,864
103,Aldis,02/16/2004,null,Biddle,$135502.97,54
103,Margaretta,03/18/2000,null,Gorhardt,$145843.91,684
103,Gabriela,06/28/2002,null,Faughey,$72531.66,645
103,Chrystel,03/13/2005,null,Rudland,$144866.24,419
103,Mitchell,03/28/2004,null,,$76430.54,846
103,Reuven,11/14/2013,null,Dible,$105944.54,883
103,Keriann,10/19/2011,null,Liver,$157179.87,831
103,Esther,01/28/2003,null,Foyston,$150043.52,434
103,Fredia,07/12/15,null,Priddy,$84757.77,325
103,Genny,06/03/20,null,Priditt,$146594.09,221
103,Harrietta,03/11/11,null,Jeayes,$103929.76,176
103,Liva,09/24/2015,null,Wadley,$152807.90,983
103,Tedd,11/13/2008,null,,$127822.28,247
103,Elga,10/15/2019,null,Bottrell,$102999.52,927
103,Catriona,06/21/2015,null,Skullet,$96365.87,663
103,Wolfgang,05/14/2017,null,Magnar,$135979.30,929
103,Jeniffer,05/10/02,null,Coop,$108397.61,895
103,Hedwig,12/25/2000,null,Alty,$120421.85,605
103,Wendall,07/30/2004,null,Slocumb,$121957.35,971
103,Nisse,01/22/2017,null,Durrance,$121817.59,862
103,Gerri,10/27/2010,null,Wilkerson,$158703.19,748
103,Dara,02/23/2021,null,Gainseford,$79562.18,630
103,Brandi,02/02/19,null,Degli Antoni,$99929.34,642
103,Melinde,02/09/14,null,Aspell,$136973.64,382
103,Jeanette,03/28/2019,null,Krolak,$136867.15,741
103,Weider,12/25/2003,null,St Leger,$73816.40,239
103,Maurise,06/18/2004,null,Scibsey,$131167.96,851
103,Dee,09/04/13,null,,$139388.62,912
103,Drucie,01/17/2002,null,Snalom,$90345.12,754
103,Sky,07/06/18,null,Solano,$120365.90,271
103,Chancey,11/18/2015,null,Cordall,$117405.64,980
103,Yves,05/21/2011,null,Ivanilov,$82856.08,954
103,Anatola,04/27/2020,null,Howling,$144732.09,697
103,Claudie,12/19/2007,null,,$129747.40,936
103,Roman,03/16/2006,null,Amor,$124699.84,535
103,Coraline,05/19/2019,null,Stuckes,$125581.92,40
103,Donielle,01/11/12,null,Eisak,$99948.18,250
103,Elsey,08/23/2012,null,Mountford,$94887.73,95
103,Luca,01/05/01,null,Renzullo,$118007.93,840
103,Jens,04/28/2000,null,Chantrell,$144483.46,951
103,Freddy,08/21/2014,null,Quaintance,$76969.15,344
103,Tan,10/26/2014,null,Lewson,$134596.50,249
103,Palmer,10/07/18,null,Graalman,$72497.24,18
103,Stacia,01/31/2021,null,Bosher,$102926.30,513
103,Stanwood,03/30/2021,null,Brader,$73315.48,582
103,Emmie,06/12/13,null,Kohrt,$101582.55,53
103,Quintilla,01/17/2011,null,Willes,$147477.17,879
103,Vassily,03/20/2018,null,Eberdt,$95477.18,458
103,Rosella,05/13/2007,null,Chestnut,$77017.82,761
103,Leonid,02/14/2007,null,Coase,$132245.99,138
103,Hildagard,03/20/2017,null,Malek,$90344.98,853
103,Silvano,02/19/2017,null,Canland,$135207.16,671
103,John,01/23/2018,null,Cockell,$107760.90,955
103,Betsey,08/10/01,null,Tiley,$130151.71,858
103,Ruperto,01/04/20,null,,$86091.72,453
103,Daisey,03/25/2004,null,Sussams,$125589.30,941
103,Morton,09/27/2010,null,Budcock,$142034.80,664
103,Holly-anne,10/12/06,null,Greenrod,$93232.02,828
103,Basia,09/11/16,null,Tellwright,$99286.59,123
103,Christabella,11/28/2011,null,,$123310.46,367
103,Robina,10/20/2020,null,Shotboulte,$120382.98,152
103,Stearn,08/02/00,null,Jopson,$145947.95,229
103,Vin,03/23/2021,null,Brunelleschi,$141200.86,661
103,Waverly,06/17/2003,null,Constantine,$109150.37,619
103,Jermain,12/30/2010,null,Chastan,$97831.98,613
103,Elsey,03/29/2016,null,Chree,$144231.72,16
103,Ruthi,12/04/13,null,Cawsey,$123308.99,578
103,Jeniffer,02/28/2019,null,Emlen,$96431.13,946
103,Lief,12/19/2017,null,Beaconsall,$158844.53,61
103,Angelo,05/24/2008,null,Amey,$80582.21,145
103,Jeromy,11/07/19,null,Gleadle,$152276.86,699
103,Tessi,05/14/2014,null,Gorick,$99343.84,282
103,Berky,05/05/16,null,Woodier,$84523.57,414
103,Zorine,10/20/2014,null,,$105599.90,844
103,Conny,01/13/2002,null,Tocque,$78653.49,87
103,Freida,01/25/2021,null,Dethloff,$121162.81,170
103,Kyle,01/27/2004,null,Haker,$88571.06,70
103,Judi,10/05/03,null,Brabben,$154607.81,923
103,Tiphany,10/19/2001,null,Stobie,$150665.68,428
103,Bebe,06/17/2001,null,,$110368.85,626
103,Donnie,12/12/15,null,Measen,$99869.12,563
103,Wade,03/05/02,null,Halt,$120288.51,805
103,Trace,11/28/2011,null,Hirche,$94996.95,901
103,Adrianne,06/15/2015,null,Gilleon,$156724.44,403
103,Joshuah,03/16/2003,null,Champagne,$99838.79,833
103,Jaquenetta,07/10/06,null,Menco,$107558.16,33
103,Jackquelin,11/21/2012,null,Mounsie,$129510.23,709
103,Schuyler,04/19/2000,null,,$122623.99,343
103,Elsworth,08/26/2016,null,Fennelow,$123694.14,480
103,Marsh,01/27/2007,null,Hanhart,$137049.89,771
103,Vivie,08/26/2005,null,Weatherell,$130773.47,875
103,Kissie,01/27/2006,null,Kield,$127360.57,689
103,Mariya,11/29/2002,null,Turneux,$112501.05,778
103,Lynn,11/09/15,null,Lethbrig,$95851.53,527
103,Lucius,03/30/2013,null,Merrien,$93568.86,108
103,Hannah,04/17/2015,null,Corker,$106565.13,637
103,Catrina,08/06/02,null,,$100524.28,682
103,Frank,10/30/2018,null,Climson,$104609.12,291
103,Merl,08/13/2010,null,Skull,$114225.97,559
103,Debi,05/04/18,null,Egleton,$107016.01,735
103,Tim,08/25/2012,null,Fanshaw,$137470.61,809
103,Lotty,11/18/2006,null,McConaghy,$102473.75,769
103,Kelci,10/05/03,null,Drinkhall,$89802.85,924
103,Kylila,06/30/2019,null,Greenlies,$90510.51,815
103,Pollyanna,08/04/12,null,Guerrieri,$131898.68,558
103,Felice,06/11/19,null,Bruin,$71484.81,134
103,Sigmund,12/31/2012,null,Koubek,$145196.04,89
103,Dinah,10/08/02,null,Hintzer,$99142.11,704
103,Paige,05/24/2001,null,Orpin,$146096.07,903
103,Agretha,04/24/2013,null,Allerton,$98202.09,746
103,Miranda,09/09/02,null,Menichillo,$114916.42,826
103,Miltie,04/16/2008,null,Extall,$99891.60,802
103,Olva,09/19/2001,null,,$85557.02,890
103,Mathilde,05/06/03,null,Winsome,$119206.99,751
103,Wolf,04/08/20,null,Bruggen,$75458.28,314
103,Keen,04/04/15,null,Ronchetti,$142308.59,920
103,Rem,04/28/2012,null,Rickman,$85874.92,252
103,Pauly,08/17/2005,null,Danielli,$159777.41,56
103,Elora,07/14/2013,null,Liddiard,$77063.40,944
103,Teena,01/16/2016,null,McAne,$116474.15,668
103,Jeanne,07/04/14,null,Fippe,$102500.87,839
103,Garland,01/16/2013,null,Staniford,$104937.37,666
103,Jan,05/13/2004,null,Haylock,$96562.32,442
103,Stefa,03/17/2013,null,Sparke,$152121.06,62
103,Lyndell,03/01/13,null,Ethelstone,$109699.54,495
103,Hadlee,02/03/11,null,Tales,$155079.41,647
103,Cal,08/25/2016,null,Folshom,$96034.65,407
104,Kellie,02/26/2011,null,,$147525.76,572
104,Starla,11/29/2012,null,Sibson,$153502.28,481
104,Clari,01/06/20,null,Kaman,$87409.92,498
104,Becki,05/22/2014,null,Tully,$84184.55,260
104,Baron,05/20/2017,null,Birrell,$72492.84,246
104,Giffie,02/06/07,null,Braam,$101213.11,349
104,Emlyn,10/01/07,null,Bleibaum,$159634.81,973
104,Harrie,10/28/2006,null,Giuroni,$116316.60,595
104,Dominique,12/12/13,null,Carthew,$119527.17,543
104,Ralf,05/10/00,null,Beamish,$132466.38,295
104,Cointon,09/22/2014,null,Parminter,$118639.18,872
104,Karil,09/28/2020,null,Huke,$97387.96,530
104,Amalia,04/03/10,null,,$127422.35,46
104,Ronald,03/29/2006,null,Bunston,$154172.45,365
104,Alix,02/04/00,null,Spini,$91316.10,297
104,Sutton,10/10/19,null,Josifovitz,$83028.64,100
104,Rosaline,09/23/2007,null,Rome,$154957.60,99
104,Cathyleen,07/29/2017,null,Mutlow,$158966.92,20
104,Tremain,06/26/2016,null,Crepel,$98803.36,710
104,Thaddus,01/31/2014,null,Limbourne,$145413.93,346
104,Andrus,10/16/2007,null,,$155386.71,921
104,Gabi,04/06/14,null,Standing,$158109.12,186
104,Frances,11/13/2008,null,Haylands,$108875.46,985
104,Analiese,03/14/2017,null,Crowley,$91296.94,488
104,Alberta,04/03/18,null,Cale,$151709.42,213
104,Wilie,09/20/2017,null,Murrey,$105749.23,215
104,Bethina,09/08/05,null,Vondrys,$85767.44,738
104,Ravid,10/02/13,null,Houtby,$142776.96,916
104,Boony,06/08/07,null,Borg-Bartolo,$94538.87,855
104,Arnaldo,01/14/2010,null,,$134259.01,580
104,Palm,03/06/21,null,McGing,$83003.71,717
104,Rachelle,04/26/2004,null,Boltwood,$109966.97,499
104,Tressa,06/13/2018,null,Sulman,$159969.21,288
104,Barret,04/18/2006,null,Horsell,$70630.28,336
104,Mead,07/24/2020,null,Aitchison,$81259.82,922
104,Casper,12/30/2000,null,,$141307.58,693
104,Averil,12/13/2006,null,Shadwick,$102731.53,31
104,Reidar,11/17/2003,null,,$119538.18,907
104,Melesa,03/22/2008,null,Kemmish,$124992.07,126
104,Stafani,09/11/03,null,Durden,$72954.82,655
104,Pattie,12/20/2003,null,Shooter,$117584.72,169
104,Allan,01/28/2017,null,Doodney,$128703.02,142
104,Kizzie,12/31/2007,null,Warters,$117829.46,977
104,Jackie,06/20/2006,null,Cockaday,$112514.72,116
104,Aldis,12/28/2006,null,Lindemann,$84486.29,280
104,Titus,09/27/2010,null,Tyt,$72368.97,384
104,Rosene,06/28/2009,null,Filipovic,$94571.63,207
104,Delia,02/22/2020,null,Allardyce,$72104.70,515
104,Christy,04/09/11,null,Ledson,$79649.50,570
104,Maynard,08/16/2017,null,Ambrogioli,$132917.80,66
104,Raye,07/25/2020,null,Cortnay,$83123.28,958
104,Kellen,02/28/2015,null,Toothill,$123557.74,48
104,Allyn,07/27/2007,null,Frear,$148054.73,586
104,Mycah,03/30/2003,null,Margrem,$136464.80,372
104,Vally,03/05/19,null,Blanc,$119059.26,286
104,Emmalynn,03/10/21,null,Rounsefell,$113166.42,339
104,Glory,01/25/2002,null,Ecob,$109629.33,444
104,Kathy,06/09/01,null,Mangon,$151063.02,589
104,Giffie,12/19/2016,null,Posen,$79280.37,270
104,Jannel,02/16/2020,null,Samples,$147867.90,230
104,Sharron,08/12/07,null,Lewins,$117053.73,418
104,Fanni,06/15/2013,null,,$73882.64,555
104,Morten,03/30/2000,null,Hursey,$91838.38,914
104,Benedetto,11/17/2018,null,,$79329.56,609
104,Nathanial,03/02/18,null,Adshed,$122301.23,506
104,Stacy,01/20/2018,null,Yorston,$116520.34,456
104,Bryanty,08/23/2016,null,Keasley,$142288.32,975
104,Derrick,12/07/09,null,Podbury,$71236.35,172
104,Kaela,12/22/2000,null,Rowlstone,$130901.06,340
104,Patrice,04/17/2013,null,Moorcraft,$76941.18,640
104,Flossi,04/16/2018,null,Riggulsford,$73122.34,301
104,Lauryn,08/21/2003,null,Marjanski,$102107.18,719
104,Joana,02/19/2010,null,Mallows,$95665.42,190
104,Guendolen,05/22/2016,null,Carlton,$101198.33,870
104,Vladamir,12/02/19,null,O' Bee,$138034.37,804
104,Niki,02/20/2009,null,Bolin,$157179.40,935
104,Skye,11/12/07,null,Robbey,$88929.92,948
104,Dilan,12/23/2006,null,Marston,$88095.57,524
104,Dacy,07/31/2003,null,Teaser,$121899.12,888
104,Betsy,04/24/2017,null,Oller,$92508.62,202
104,Dana,05/31/2017,null,,$97468.67,490
104,Rebeca,11/20/2000,null,Connock,$117987.21,670
104,Ced,05/24/2020,null,Clows,$76116.76,724
104,Cal,09/19/2018,null,Feldman,$88075.22,81
104,Darb,10/27/2005,null,Flaherty,$93058.73,876
104,Ulrika,07/01/05,null,Trythall,$116182.67,294
104,Juana,09/07/16,null,Benitti,$100884.42,290
104,Desiree,12/31/2019,null,Le Grys,$126709.16,519
104,Dalton,06/17/2019,null,Luddy,$103573.45,358
104,Marga,01/20/2005,null,Zaple,$121091.73,412
104,Nannette,12/29/2007,null,Yersin,$79074.06,667
104,Berty,07/09/16,null,Pariso,$110561.91,178
104,Jourdain,03/06/21,null,Jagiello,$115413.93,389
104,Alessandra,07/20/2014,null,Skitral,$147339.43,450
104,Jeremias,02/13/2008,null,Gillbard,$97500.17,327
104,Elmira,11/09/10,null,Gecke,$151814.36,219
104,Hephzibah,12/26/2000,null,Laughren,$128823.33,780
104,Ulberto,12/15/2009,null,,$118220.04,74
104,Carmelia,01/04/11,null,Burgise,$109949.76,244
104,Lainey,04/05/20,null,Sprigings,$85469.68,131
104,Alvie,09/26/2015,null,Bruckman,$110594.52,502
104,Dell,07/15/2008,null,,$92027.97,546
104,Carter,08/10/00,null,Gittins,$117013.30,801
104,Tucky,10/21/2017,null,Hurler,$74474.43,268
104,Shannan,11/14/2016,null,Fairnington,$130946.85,10
104,Loutitia,05/17/2014,null,Saladine,$84446.50,257
104,Chrystal,09/05/08,null,Siaskowski,$125744.11,575
104,Petronia,08/19/2009,null,Harkness,$91446.74,121
104,Margareta,06/16/2014,null,Keeltagh,$153803.42,317
104,Crysta,10/17/2009,null,Cromarty,$149708.66,676
104,Jaquelin,05/02/09,null,Rouzet,$123977.57,251
104,Sula,04/16/2008,null,Warlton,$83133.59,448
104,Bonnie,07/11/17,null,Dykes,$99341.28,196
104,Banky,07/26/2008,null,Cossum,$93325.50,163
104,Odelia,10/27/2018,null,Wandrich,$123238.96,992
104,Gregoire,04/13/2013,null,,$115665.39,548
104,Dexter,10/30/2016,null,Zanuciolii,$126341.07,533
104,Bobbye,11/04/12,null,Edmunds,$90252.28,148
104,Skipper,09/07/09,null,Ruddle,$108594.15,233
104,Margareta,10/25/2004,null,Orrocks,$110798.31,706
104,Bart,04/08/09,null,Skipsea,$123530.81,227
104,Konstantine,12/04/02,null,Pinn,$89458.79,702
104,Ginnifer,09/21/2009,null,Shields,$88489.86,467
104,Edna,07/30/2015,null,Sciacovelli,$141903.30,610
104,Bernie,11/05/08,null,Labat,$86500.65,437
104,Northrup,02/28/2007,null,Elsie,$91725.06,225
104,Corilla,08/31/2017,null,Lemar,$95231.85,615
104,Charla,04/10/03,null,Hadwen,$115753.11,634
104,Nikos,07/06/14,null,Thurlby,$153398.49,430
104,Tanney,11/16/2004,null,Radbourne,$159927.58,569
104,Flossi,01/15/2017,null,Callander,$124110.93,638
104,Wenonah,04/14/2021,null,Milham,$109631.45,396
104,Hillery,11/26/2001,null,Lauret,$115789.03,681
104,Manda,01/28/2005,null,Fass,$82294.83,625
104,Eldredge,07/01/11,null,Marval,$110063.52,451
104,Jana,09/25/2012,null,Fitzroy,$120683.24,189
104,Aloysia,02/02/16,null,Waryk,$137547.21,400
104,Ellswerth,10/19/2011,null,Cassel,$84464.31,938
104,Thaxter,09/05/13,null,Shinton,$98650.07,380
104,Tad,01/11/15,null,Fairey,$83620.02,223
104,Charmine,01/17/2003,null,Radclyffe,$110444.64,272
104,Heath,05/19/2008,null,Routh,$79221.81,628
104,Carma,01/07/19,null,,$155521.63,175
104,Leonardo,07/13/2001,null,Kirrens,$126501.37,351
104,Rosina,12/27/2013,null,,$154183.24,370
104,Christoforo,07/05/12,null,Armit,$115893.46,768
104,Whittaker,02/27/2011,null,Garrick,$156377.39,517
104,Ezekiel,05/15/2000,null,Segges,$129974.52,470
104,Fayette,12/14/2002,null,,$138138.22,173
104,Penrod,08/18/2002,null,Knipe,$71047.86,468
104,Joli,03/23/2009,null,,$81481.68,310
104,Madalyn,05/02/10,null,Belli,$136119.75,106
104,Timmi,10/06/19,null,Hagyard,$71917.85,102
104,Celka,12/14/2014,null,Glacken,$112444.72,658
104,Town,09/25/2012,null,Stendall,$133963.61,333
104,Urbano,07/07/16,null,Bosward,$81271.72,772
104,Rosmunda,04/29/2000,null,Conichie,$122738.54,240
104,Tracie,03/25/2013,null,Strongitharm,$83684.88,897
104,Betteanne,01/10/07,null,Dongate,$70008.56,521
104,Janos,05/08/07,null,Whilder,$156540.16,362
104,Danila,06/22/2016,null,Halburton,$146523.24,57
104,Mayne,11/09/08,null,Meneely,$139969.55,426
104,Katha,11/23/2000,null,Vonderdell,$92360.70,905
104,Marv,03/11/11,null,Lethieulier,$71011.03,686
104,Liliane,02/23/2011,null,Cullrford,$79845.63,730
104,Annabel,06/27/2000,null,Toquet,$144506.56,763
104,Charity,08/19/2002,null,,$142758.38,50
104,Heinrick,07/30/2004,null,Perrygo,$141662.10,777
104,Jacob,09/25/2015,null,Gilardone,$149358.39,265
104,Rolph,09/27/2009,null,Dunsmore,$147063.28,796
104,Hedi,07/28/2011,null,Rodbourne,$99375.97,997
104,Simon,03/30/2020,null,Allibone,$152342.48,237
104,Keen,12/18/2015,null,McReynold,$74964.37,463
104,Rossie,05/13/2008,null,Greaterex,$80215.68,932
104,Son,06/05/07,null,Kenningley,$97178.53,508
104,Brion,04/07/05,null,Blaskett,$74884.79,243
104,Read,12/21/2019,null,Rigby,$135006.06,787
104,Ami,07/21/2005,null,Peppin,$95020.03,194
104,Mag,12/21/2012,null,Fashion,$106085.85,631
104,Bret,02/24/2004,null,Francklin,$159652.75,633
104,Todd,04/10/15,null,Kitcat,$120844.53,97
104,Gabi,03/21/2013,null,Sanzio,$139460.68,36
104,Emerson,12/27/2003,null,Runnalls,$119748.67,539
104,Berthe,09/17/2012,null,Warry,$151356.86,421
104,Dorthea,01/05/10,null,Chelsom,$133364.98,416
104,Darnall,08/15/2004,null,Dowden,$111073.35,537
104,Jakie,02/29/2004,null,Edwinson,$115207.46,360
104,Cindy,02/26/2012,null,Pemble,$118277.54,254
104,Jone,03/28/2021,null,Wellard,$110354.38,757
104,Xenos,04/21/2004,null,,$133849.56,391
104,Nani,10/22/2000,null,Brandone,$152465.77,612
104,Marnie,07/16/2003,null,Huguet,$135773.39,493
104,Harmony,11/11/11,null,McNeice,$121889.00,783
104,Thomasin,06/05/20,null,,$136136.26,880
104,Denis,01/16/2019,null,Hawkswood,$79435.75,283
104,Guilbert,03/06/10,null,Torrance,$99128.13,483
104,Fairfax,09/11/16,null,Tiley,$154556.66,76
104,Jessie,02/17/2017,null,Markham,$71966.28,423
104,Normy,01/01/06,null,Hammor,$146054.08,790
